Product Name,Categories,Date of Report,Average Position,Clicks,Leads,Money Spent ($),Channel,Location,Prospects,Paid,Paid Date
Omnify,Class Registration,14-Jan-21,15,1,,2,Software Advice,UNITED STATES,,,
Omnify,Coaching,14-Jan-21,1,1,,2,GetApp,SINGAPORE,,,
Omnify,Coaching,14-Jan-21,11,1,,2,GetApp,UNITED STATES,,,
Omnify,Membership Management,14-Jan-21,5,2,,18.5,GetApp,AUSTRALIA,,,
Omnify,Membership Management,14-Jan-21,10,3,,43.5,Capterra,UNITED KINGDOM,,,
Omnify,Parks and Recreation,14-Jan-21,9,1,,2,GetApp,CANADA,,,
Omnify,Parks and Recreation,14-Jan-21,13,1,,2,GetApp,UNITED STATES,,,
Omnify,Reservations,14-Jan-21,6,2,1,11.5,Capterra,AUSTRALIA,1,,
Omnify,Reservations,14-Jan-21,1,1,,4,GetApp,SINGAPORE,,,
Omnify,Reservations,14-Jan-21,7,1,,9.25,GetApp,UNITED STATES,,,
Omnify,Scheduling,14-Jan-21,1,6,,31.5,Capterra,SINGAPORE,,,
Omnify,Scheduling,14-Jan-21,2,1,,5.75,GetApp,SINGAPORE,,,
Omnify,Scheduling,14-Jan-21,7,5,,33.75,Capterra,UNITED KINGDOM,,,
Omnify,Scheduling,14-Jan-21,10.05,22,2,231,Capterra,UNITED STATES,,,
Omnify,Coaching,15-Jan-21,3,1,,2,Capterra,UNITED STATES,,,
Omnify,Fitness,15-Jan-21,8,1,,12,Capterra,UNITED STATES,,,
Omnify,Membership Management,15-Jan-21,9,1,,14.5,Capterra,UNITED KINGDOM,,,
Omnify,Membership Management,15-Jan-21,20,1,,13.25,Capterra,UNITED STATES,,,
Omnify,Parks and Recreation,15-Jan-21,16,1,,2,Capterra,UNITED STATES,,,
Omnify,Reservations,15-Jan-21,1,1,,4,GetApp,SINGAPORE,,,
Omnify,Scheduling,15-Jan-21,1,2,,10.5,Capterra,SINGAPORE,,,
Omnify,Scheduling,15-Jan-21,8.75,4,,41.25,Capterra,UNITED STATES,,,
Omnify,Scheduling,15-Jan-21,7,9,,60.75,Capterra,UNITED KINGDOM,,,
Omnify,Yoga Studio,15-Jan-21,17,1,,2,GetApp,AUSTRALIA,,,
Omnify,Class Registration,16-Jan-21,7,1,,12.25,Capterra,UNITED STATES,,,
Omnify,Coaching,16-Jan-21,11.33,3,,6,Capterra,UNITED STATES,,,
Omnify,Fitness,16-Jan-21,8,1,,12,Capterra,UNITED STATES,,,
Omnify,Fitness,16-Jan-21,4,1,,9,GetApp,UNITED STATES,,,
Omnify,Membership Management,16-Jan-21,5,1,,9.25,GetApp,AUSTRALIA,,,
Omnify,Membership Management,16-Jan-21,9,1,,14.5,Capterra,UNITED KINGDOM,,,
Omnify,Membership Management,16-Jan-21,2,1,,13.25,Capterra,UNITED STATES,,,
Omnify,Parks and Recreation,16-Jan-21,2,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,16-Jan-21,10,3,1,30.75,Capterra,UNITED STATES,,,
Omnify,Reservations,16-Jan-21,7,1,,9.25,GetApp,UNITED STATES,,,
Omnify,Scheduling,16-Jan-21,1,3,,15.75,Capterra,SINGAPORE,,,
Omnify,Scheduling,16-Jan-21,14,2,,10.5,GetApp,UNITED STATES,,,
Omnify,Coaching,17-Jan-21,9,1,,2,Capterra,UNITED STATES,,,
Omnify,Fitness,17-Jan-21,8,1,,12,Capterra,UNITED STATES,,,
Omnify,Membership Management,17-Jan-21,14.5,2,,29,Capterra,UNITED KINGDOM,,,
Omnify,Membership Management,17-Jan-21,33,2,,4,GetApp,UNITED KINGDOM,,,
Omnify,Parks and Recreation,17-Jan-21,2,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,17-Jan-21,1,1,,4,GetApp,SINGAPORE,,,
Omnify,Reservations,17-Jan-21,10,1,,10.25,Capterra,UNITED STATES,,,
Omnify,Reservations,17-Jan-21,1,1,,4,Capterra,SINGAPORE,,,
Omnify,Scheduling,17-Jan-21,1,6,,31.5,Capterra,SINGAPORE,,,
Omnify,Scheduling,17-Jan-21,2,1,,5.75,GetApp,SINGAPORE,,,
Omnify,Scheduling,17-Jan-21,10,3,,18.75,Capterra,UNITED KINGDOM,,,
Omnify,Scheduling,17-Jan-21,14,3,,15.75,GetApp,UNITED STATES,,,
Omnify,Class Registration,18-Jan-21,1,1,,5.5,Capterra,AUSTRALIA,,,
Omnify,Coaching,18-Jan-21,12,1,,2,Capterra,UNITED STATES,,,
Omnify,Fitness,18-Jan-21,11,1,,11.25,Capterra,UNITED STATES,,,
Omnify,Membership Management,18-Jan-21,9,2,1,21.5,Capterra,CANADA,,,
Omnify,Membership Management,18-Jan-21,1,1,,10.25,Capterra,SINGAPORE,,,
Omnify,Membership Management,18-Jan-21,9,1,,10.25,Capterra,UNITED KINGDOM,,,
Omnify,Reservations,18-Jan-21,14,1,,2,GetApp,AUSTRALIA,,,
Omnify,Reservations,18-Jan-21,10,2,,20.5,Capterra,UNITED STATES,,,
Omnify,Reservations,18-Jan-21,1,1,,4,GetApp,SINGAPORE,,,
Omnify,Scheduling,18-Jan-21,2.33,3,,14.25,Capterra,SINGAPORE,,,
Omnify,Scheduling,18-Jan-21,2,2,,11.5,GetApp,SINGAPORE,,,
Omnify,Scheduling,18-Jan-21,10,8,,50,Capterra,UNITED KINGDOM,,,
Omnify,Scheduling,18-Jan-21,10,1,,10.5,Capterra,UNITED STATES,,,
Omnify,Scheduling,18-Jan-21,14,2,,10.5,GetApp,UNITED STATES,,,
Omnify,Fitness,19-Jan-21,10.5,2,,22.5,Capterra,UNITED STATES,,,
Omnify,Membership Management,19-Jan-21,9,2,,20.5,Capterra,UNITED KINGDOM,,,
Omnify,Membership Management,19-Jan-21,19,1,,13.25,Capterra,UNITED STATES,,,
Omnify,Reservations,19-Jan-21,15,2,,4,GetApp,AUSTRALIA,,,
Omnify,Reservations,19-Jan-21,9,2,2,20.5,Capterra,UNITED STATES,2,,
Omnify,Reservations,19-Jan-21,7,2,2,18.5,GetApp,UNITED STATES,,,
Omnify,Reservations,19-Jan-21,7,3,,22.5,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,19-Jan-21,24,1,1,2,Capterra,UNITED KINGDOM,1,,
Omnify,Reservations,19-Jan-21,1,1,,4,GetApp,SINGAPORE,,,
Omnify,Scheduling,19-Jan-21,3,5,,22.5,Capterra,SINGAPORE,,,
Omnify,Scheduling,19-Jan-21,10,2,,12.5,Capterra,UNITED KINGDOM,,,
Omnify,Scheduling,19-Jan-21,9.43,60,6,630,Capterra,UNITED STATES,,,
Omnify,Scheduling,19-Jan-21,14,2,,10.5,GetApp,UNITED STATES,,,
Omnify,Class Registration,20-Jan-21,2,1,,8.75,Capterra,CANADA,,,
Omnify,Class Registration,20-Jan-21,8.67,3,,31.5,Capterra,UNITED STATES,,,
Omnify,Class Registration,20-Jan-21,1,1,,6.5,Software Advice,CANADA,,,
Omnify,Coaching,20-Jan-21,10,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Dance Studio,20-Jan-21,21,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Membership Management,20-Jan-21,26,1,,2,Capterra,AUSTRALIA,,,
Omnify,Membership Management,20-Jan-21,9,2,,20.5,Capterra,UNITED KINGDOM,,,
Omnify,Membership Management,20-Jan-21,9,2,,21.5,Capterra,CANADA,,,
Omnify,Parks and Recreation,20-Jan-21,9,1,,2,GetApp,CANADA,,,
Omnify,Parks and Recreation,20-Jan-21,12,1,,2,Capterra,CANADA,,,
Omnify,Reservations,20-Jan-21,1,1,,4,GetApp,SINGAPORE,,,
Omnify,Reservations,20-Jan-21,7,1,,9.25,GetApp,UNITED STATES,,,
Omnify,Reservations,20-Jan-21,0,1,,10.25,Capterra,UNITED STATES,,,
Omnify,Reservations,20-Jan-21,7,3,,22.5,GetApp,UNITED KINGDOM,,,
Omnify,Scheduling,20-Jan-21,3,4,1,18,Capterra,SINGAPORE,,,
Omnify,Scheduling,20-Jan-21,10,2,,12.5,Capterra,UNITED KINGDOM,,,
Omnify,Class Registration,21-Jan-21,5,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Class Registration,21-Jan-21,2,1,,13.5,Software Advice,UNITED STATES,,,
Omnify,Class Registration,21-Jan-21,8,1,,10.5,Capterra,UNITED STATES,,,
Omnify,Class Registration,21-Jan-21,5,2,,4,Capterra,UNITED KINGDOM,,,
Omnify,Coaching,21-Jan-21,1,1,,2,GetApp,CANADA,,,
Omnify,Coaching,21-Jan-21,1,1,,2,GetApp,UNITED STATES,,,
Omnify,Coaching,21-Jan-21,11,1,,2,Capterra,UNITED STATES,,,
Omnify,Membership Management,21-Jan-21,49,1,,10.75,Capterra,CANADA,,,
Omnify,Parks and Recreation,21-Jan-21,15,1,,2,Capterra,UNITED STATES,,,
Omnify,Reservations,21-Jan-21,12,3,,17,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,21-Jan-21,8,1,1,10.25,Capterra,UNITED STATES,,,
Omnify,Scheduling,21-Jan-21,3,2,,9,Capterra,SINGAPORE,,,
Omnify,Scheduling,21-Jan-21,2,1,,5.75,GetApp,SINGAPORE,,,
Omnify,Scheduling,21-Jan-21,11,1,,6,Capterra,UNITED KINGDOM,,,
Omnify,Scheduling,21-Jan-21,1,1,,9.5,Capterra,UNITED STATES,,,
Omnify,Coaching,22-Jan-21,11.5,2,,4,Capterra,UNITED STATES,,,
Omnify,Coaching,22-Jan-21,1,1,,2,GetApp,UNITED STATES,,,
Omnify,Parks and Recreation,22-Jan-21,1,1,,2,GetApp,SINGAPORE,,,
Omnify,Parks and Recreation,22-Jan-21,15,1,,2,Capterra,UNITED STATES,,,
Omnify,Reservations,22-Jan-21,8,2,,20.5,Capterra,UNITED STATES,,,
Omnify,Scheduling,22-Jan-21,3,1,,4.5,Capterra,SINGAPORE,,,
Omnify,Scheduling,22-Jan-21,18,1,,2,GetApp,SINGAPORE,,,
Omnify,Scheduling,22-Jan-21,5,1,,6,Capterra,UNITED KINGDOM,,,
Omnify,Scheduling,22-Jan-21,2,1,,9.5,Capterra,UNITED STATES,,,
Omnify,Class Registration,23-Jan-21,6,1,,10.5,Capterra,UNITED STATES,,,
Omnify,Membership Management,23-Jan-21,26,1,,2,Capterra,AUSTRALIA,,,
Omnify,Reservations,23-Jan-21,15,2,,4,GetApp,AUSTRALIA,,,
Omnify,Reservations,23-Jan-21,8,1,,10.25,Capterra,UNITED STATES,,,
Omnify,Scheduling,23-Jan-21,3,2,,9,Capterra,SINGAPORE,,,
Omnify,Coaching,24-Jan-21,11,1,,2,GetApp,UNITED STATES,,,
Omnify,Coaching,24-Jan-21,14,1,,2,Capterra,UNITED STATES,,,
Omnify,Dance Studio,24-Jan-21,30,1,,2,Capterra,UNITED STATES,,,
Omnify,Membership Management,24-Jan-21,17,2,,26.5,Capterra,UNITED STATES,,,
Omnify,Reservations,24-Jan-21,8,1,,9.25,GetApp,UNITED STATES,,,
Omnify,Scheduling,24-Jan-21,3,2,,9,Capterra,SINGAPORE,,,
Omnify,Scheduling,24-Jan-21,13,1,,9.5,Capterra,UNITED STATES,,,
Omnify,Class Registration,25-Jan-21,6,2,,21,Capterra,UNITED STATES,,,
Omnify,Coaching,25-Jan-21,11,1,,2,GetApp,CANADA,,,
Omnify,Coaching,25-Jan-21,1,1,,2,GetApp,UNITED STATES,,,
Omnify,Coaching,25-Jan-21,11,1,,2,Capterra,UNITED STATES,,,
Omnify,Coaching,25-Jan-21,12,1,,2,Capterra,CANADA,,,
Omnify,Membership Management,25-Jan-21,24,2,,4,GetApp,AUSTRALIA,,,
Omnify,Membership Management,25-Jan-21,28,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,25-Jan-21,11,1,,2,GetApp,SINGAPORE,,,
Omnify,Reservations,25-Jan-21,8,3,,30.75,Capterra,UNITED STATES,,,
Omnify,Scheduling,25-Jan-21,38,1,1,2,GetApp,UNITED KINGDOM,,,
Omnify,Class Registration,24-Jan-21,1,1,1,2,Software Advice,UNITED STATES,,,
Omnify,Coaching,26-Jan-21,11.67,3,,6,Capterra,UNITED STATES,,,
Omnify,Coaching,26-Jan-21,11,1,,2,GetApp,UNITED STATES,,,
Omnify,Dance Studio,26-Jan-21,20,1,,2,Capterra,AUSTRALIA,,,
Omnify,Parks and Recreation,26-Jan-21,13,1,,2,Capterra,UNITED STATES,,,
Omnify,Reservations,26-Jan-21,19,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,26-Jan-21,5,1,,10.4,GetApp,UNITED STATES,,,
Omnify,Reservations,26-Jan-21,8,4,,41,Capterra,UNITED STATES,,,
Omnify,Class Registration,27-Jan-21,7.5,2,,21,Capterra,UNITED STATES,,,
Omnify,Coaching,27-Jan-21,11,1,,2,Capterra,UNITED KINGDOM,,,
Omnify,Fitness,27-Jan-21,27,1,,2,GetApp,UNITED STATES,,,
Omnify,Reservations,27-Jan-21,14,1,,2,GetApp,AUSTRALIA,,,
Omnify,Reservations,27-Jan-21,5,1,,10.4,GetApp,UNITED STATES,,,
Omnify,Reservations,27-Jan-21,7,1,,10.25,Capterra,UNITED STATES,,,
Omnify,Scheduling,27-Jan-21,52,1,,2,GetApp,UNITED STATES,,,
Omnify,Yoga Studio,27-Jan-21,25,1,,2,Capterra,UNITED STATES,,,
Omnify,Coaching,28-Jan-21,11,2,,4,Capterra,UNITED STATES,,,
Omnify,Membership Management,28-Jan-21,50,1,,2,GetApp,UNITED STATES,,,
Omnify,Parks and Recreation,28-Jan-21,1,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,28-Jan-21,26,1,,2,GetApp,CANADA,,,
Omnify,Reservations,28-Jan-21,19,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,28-Jan-21,14,1,,2,Capterra,UNITED KINGDOM,,,
Omnify,Scheduling,28-Jan-21,45,1,,2,GetApp,CANADA,,,
Omnify,Class Registration,29-Jan-21,6,1,,10.5,Capterra,UNITED STATES,,,
Omnify,Coaching,29-Jan-21,10,1,,2,GetApp,UNITED STATES,,,
Omnify,Coaching,29-Jan-21,9.5,2,,4,Capterra,UNITED STATES,,,
Omnify,Fitness,29-Jan-21,27,1,,2,GetApp,UNITED STATES,,,
Omnify,Membership Management,29-Jan-21,66,2,1,4,Capterra,UNITED STATES,1,,
Omnify,Parks and Recreation,29-Jan-21,10,1,,2,Capterra,CANADA,,,
Omnify,Reservations,29-Jan-21,2,1,,2,Capterra,UNITED KINGDOM,,,
Omnify,Reservations,29-Jan-21,4,1,,10.4,GetApp,UNITED STATES,,,
Omnify,Reservations,29-Jan-21,6,1,,10.25,Capterra,UNITED STATES,,,
Omnify,Scheduling,29-Jan-21,54,1,,2,GetApp,UNITED STATES,,,
Omnify,Class Registration,30-Jan-21,5,1,,2,Capterra,AUSTRALIA,,,
Omnify,Class Registration,30-Jan-21,4,1,1,10.5,Capterra,UNITED STATES,1,,
Omnify,Class Registration,30-Jan-21,4,1,,2,Capterra,UNITED KINGDOM,,,
Omnify,Coaching,30-Jan-21,9,1,,2,Capterra,CANADA,,,
Omnify,Coaching,30-Jan-21,7.5,2,,4,Capterra,UNITED STATES,,,
Omnify,Coaching,30-Jan-21,7,1,,2,GetApp,UNITED STATES,,,
Omnify,Coaching,30-Jan-21,3,1,,2,Capterra,SINGAPORE,,,
Omnify,Fitness,30-Jan-21,21,1,,2,Capterra,CANADA,,,
Omnify,Parks and Recreation,30-Jan-21,1,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Parks and Recreation,30-Jan-21,8,1,,2,GetApp,UNITED STATES,,,
Omnify,Reservations,30-Jan-21,25,1,,2,GetApp,CANADA,,,
Omnify,Reservations,30-Jan-21,4,2,,20.8,GetApp,UNITED STATES,,,
Omnify,Reservations,30-Jan-21,6,2,,20.5,Capterra,UNITED STATES,,,
Omnify,Scheduling,30-Jan-21,35,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Scheduling,30-Jan-21,13,1,,2,Capterra,UNITED STATES,,,
Omnify,Class Registration,31-Jan-21,3.25,4,,42,Capterra,UNITED STATES,,,
Omnify,Membership Management,31-Jan-21,29,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,31-Jan-21,25,1,,2,GetApp,CANADA,,,
Omnify,Reservations,31-Jan-21,6,1,1,10.25,Capterra,UNITED STATES,,,
Omnify,Class Registration,01-Feb-21,2,1,,9.25,Capterra,CANADA,,,
Omnify,Class Registration,01-Feb-21,9.25,4,,42,Capterra,UNITED STATES,,,
Omnify,Coaching,01-Feb-21,10,2,,4,Capterra,UNITED STATES,,,
Omnify,Parks and Recreation,01-Feb-21,13,1,,2,GetApp,UNITED STATES,,,
Omnify,Reservations,01-Feb-21,9,2,,20.5,Capterra,UNITED STATES,,,
Omnify,Scheduling,01-Feb-21,1,2,,11,Capterra,SINGAPORE,,,
Omnify,Scheduling,01-Feb-21,18,1,,9.5,Capterra,UNITED STATES,,,
Omnify,Scheduling,01-Feb-21,9,2,,13.5,Capterra,UNITED KINGDOM,,,
Omnify,Class Registration,02-Feb-21,7,1,,2,Capterra,AUSTRALIA,,,
Omnify,Class Registration,02-Feb-21,9,1,,10.5,Capterra,UNITED STATES,,,
Omnify,Coaching,02-Feb-21,14,1,,2,Capterra,UNITED STATES,,,
Omnify,Fitness,02-Feb-21,23,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Fitness,02-Feb-21,9.67,3,,35.25,Capterra,UNITED STATES,,,
Omnify,Fitness,02-Feb-21,35,1,,2,GetApp,UNITED STATES,,,
Omnify,Membership Management,02-Feb-21,1,1,,10.5,Capterra,SINGAPORE,,,
Omnify,Membership Management,02-Feb-21,4,1,,10.25,GetApp,UNITED KINGDOM,,,
Omnify,Parks and Recreation,02-Feb-21,2,1,,2,Capterra,AUSTRALIA,,,
Omnify,Reservations,02-Feb-21,1,2,1,7.5,GetApp,SINGAPORE,1,,
Omnify,Reservations,02-Feb-21,5,3,1,31.5,GetApp,UNITED STATES,1,,
Omnify,Reservations,02-Feb-21,10,3,1,30.75,Capterra,UNITED STATES,,,
Omnify,Reservations,02-Feb-21,9,1,,4.25,GetApp,UNITED KINGDOM,,,
Omnify,Scheduling,02-Feb-21,1,4,,22,Capterra,SINGAPORE,,,
Omnify,Scheduling,02-Feb-21,9,2,,13.5,Capterra,UNITED KINGDOM,,,
Omnify,Scheduling,02-Feb-21,50,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Class Registration,03-Feb-21,1,1,,5.25,Capterra,UNITED KINGDOM,,,
Omnify,Class Registration,03-Feb-21,19,2,,4,GetApp,UNITED STATES,,,
Omnify,Class Registration,03-Feb-21,8.67,3,,31.5,Capterra,UNITED STATES,,,
Omnify,Fitness,03-Feb-21,11,1,,11.75,Capterra,UNITED STATES,,,
Omnify,Membership Management,03-Feb-21,68,1,,2,Capterra,CANADA,,,
Omnify,Membership Management,03-Feb-21,9,1,,13,Capterra,UNITED KINGDOM,,,
Omnify,Reservations,03-Feb-21,20,1,,2,GetApp,AUSTRALIA,,,
Omnify,Reservations,03-Feb-21,5,4,,42,GetApp,UNITED STATES,,,
Omnify,Reservations,03-Feb-21,10,1,1,10.25,Capterra,UNITED STATES,1,,
Omnify,Reservations,03-Feb-21,9,1,,4.25,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,03-Feb-21,1,1,,3.75,GetApp,SINGAPORE,,,
Omnify,Scheduling,03-Feb-21,6,1,,2,Capterra,CANADA,,,
Omnify,Scheduling,03-Feb-21,9,6,,40.5,Capterra,UNITED KINGDOM,,,
Omnify,Scheduling,03-Feb-21,1,4,,22,Capterra,SINGAPORE,,,
Omnify,Scheduling,03-Feb-21,19,1,,9.5,Capterra,UNITED STATES,,,
Omnify,Yoga Studio,03-Feb-21,1,1,,2,Capterra,UNITED STATES,,,
Omnify,Class Registration,04-Feb-21,10,1,,5.25,Capterra,UNITED KINGDOM,,,
Omnify,Class Registration,05-Feb-21,1,1,1,10.5,Software Advice,UNITED STATES,1,,
Omnify,Coaching,04-Feb-21,1,1,,2,GetApp,AUSTRALIA,,,
Omnify,Coaching,04-Feb-21,1,1,,2,GetApp,UNITED STATES,,,
Omnify,Coaching,04-Feb-21,12,2,,4,Capterra,UNITED STATES,,,
Omnify,Coaching,04-Feb-21,11,1,,2,Capterra,CANADA,,,
Omnify,Dance Studio,04-Feb-21,8,1,,2,GetApp,SINGAPORE,,,
Omnify,Fitness,04-Feb-21,24,1,,2,Capterra,UNITED KINGDOM,,,
Omnify,Fitness,04-Feb-21,11,1,,11.75,Capterra,UNITED STATES,,,
Omnify,Fitness,04-Feb-21,35,1,,2,GetApp,UNITED STATES,,,
Omnify,Membership Management,04-Feb-21,51,1,,2,GetApp,CANADA,,,
Omnify,Membership Management,04-Feb-21,1,1,,10.5,Capterra,SINGAPORE,,,
Omnify,Membership Management,04-Feb-21,12,2,,22.5,GetApp,UNITED STATES,,,
Omnify,Parks and Recreation,04-Feb-21,16,1,,2,Capterra,UNITED STATES,,,
Omnify,Reservations,04-Feb-21,9,1,,4.25,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,04-Feb-21,1,1,,3.75,GetApp,SINGAPORE,,,
Omnify,Reservations,04-Feb-21,10,1,,10.25,Capterra,UNITED STATES,,,
Omnify,Reservations,04-Feb-21,5,1,,10.5,GetApp,UNITED STATES,,,
Omnify,Scheduling,04-Feb-21,1,5,,27.5,Capterra,SINGAPORE,,,
Omnify,Scheduling,04-Feb-21,9.88,8,,54,Capterra,UNITED KINGDOM,,,
Omnify,Class Registration,05-Feb-21,1,1,,2,Software Advice,SINGAPORE,,,
Omnify,Class Registration,05-Feb-21,1,1,,5.25,Capterra,UNITED KINGDOM,,,
Omnify,Coaching,05-Feb-21,12,1,,2,Capterra,UNITED STATES,,,
Omnify,Dance Studio,05-Feb-21,23,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Membership Management,05-Feb-21,65,1,,2,Capterra,CANADA,,,
Omnify,Membership Management,05-Feb-21,4,2,1,20.5,GetApp,UNITED KINGDOM,,,
Omnify,Membership Management,05-Feb-21,12,2,1,22.5,GetApp,UNITED STATES,,,
Omnify,Parks and Recreation,05-Feb-21,9,1,,2,GetApp,CANADA,,,
Omnify,Parks and Recreation,05-Feb-21,2,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Parks and Recreation,05-Feb-21,9,1,,2,Capterra,CANADA,,,
Omnify,Reservations,05-Feb-21,20,1,,2,GetApp,AUSTRALIA,,,
Omnify,Reservations,05-Feb-21,5,1,,10.5,GetApp,UNITED STATES,,,
Omnify,Reservations,05-Feb-21,10,1,,10.25,Capterra,UNITED STATES,,,
Omnify,Reservations,05-Feb-21,9,1,,4.25,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,05-Feb-21,1,1,,3.75,GetApp,SINGAPORE,,,
Omnify,Scheduling,05-Feb-21,1,3,,16.5,Capterra,SINGAPORE,,,
Omnify,Scheduling,05-Feb-21,10,6,1,40.5,Capterra,UNITED KINGDOM,,,
Omnify,Coaching,06-Feb-21,1,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Membership Management,06-Feb-21,11,1,,11.25,GetApp,UNITED STATES,,,
Omnify,Reservations,06-Feb-21,9,1,,4.25,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,06-Feb-21,10,4,,41,Capterra,UNITED STATES,,,
Omnify,Reservations,06-Feb-21,5,1,,10.5,GetApp,UNITED STATES,,,
Omnify,Scheduling,06-Feb-21,10,6,,40.5,Capterra,UNITED KINGDOM,,,
Omnify,Class Registration,07-Feb-21,7,2,,4,Capterra,AUSTRALIA,,,
Omnify,Class Registration,07-Feb-21,6,1,,10.5,Capterra,UNITED STATES,,,
Omnify,Class Registration,07-Feb-21,2,1,,8.75,Capterra,CANADA,,,
Omnify,Coaching,07-Feb-21,6,1,,2,Capterra,SINGAPORE,,,
Omnify,Coaching,07-Feb-21,11,1,,2,Capterra,UNITED STATES,,,
Omnify,Fitness,07-Feb-21,11,2,,23.5,Capterra,UNITED STATES,,,
Omnify,Membership Management,07-Feb-21,10,5,,65,Capterra,UNITED KINGDOM,,,
Omnify,Parks and Recreation,07-Feb-21,1,1,,2,GetApp,AUSTRALIA,,,
Omnify,Parks and Recreation,07-Feb-21,2,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,07-Feb-21,1,1,,3.75,GetApp,SINGAPORE,,,
Omnify,Scheduling,07-Feb-21,1,2,1,11,Capterra,SINGAPORE,,,
Omnify,Scheduling,07-Feb-21,10,4,,27,Capterra,UNITED KINGDOM,,,
Omnify,Class Registration,08-Feb-21,1,1,,5.25,Capterra,UNITED KINGDOM,,,
Omnify,Membership Management,08-Feb-21,12,1,,11.25,GetApp,UNITED STATES,,,
Omnify,Membership Management,08-Feb-21,17,1,,10,Capterra,UNITED STATES,,,
Omnify,Parks and Recreation,08-Feb-21,1,1,,2,GetApp,AUSTRALIA,,,
Omnify,Reservations,08-Feb-21,9,1,,4.25,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,08-Feb-21,10,2,,20.5,Capterra,UNITED STATES,,,
Omnify,Reservations,08-Feb-21,5,1,,10.5,GetApp,UNITED STATES,,,
Omnify,Scheduling,08-Feb-21,1,1,,5.5,Capterra,SINGAPORE,,,
Omnify,Scheduling,08-Feb-21,10,3,,20.25,Capterra,UNITED KINGDOM,,,
Omnify,Scheduling,08-Feb-21,10,2,,19,Capterra,UNITED STATES,,,
Omnify,Class Registration,09-Feb-21,7,2,,4,Capterra,AUSTRALIA,,,
Omnify,Class Registration,09-Feb-21,1,1,,5.25,Capterra,UNITED KINGDOM,,,
Omnify,Coaching,09-Feb-21,11,1,,2,Capterra,CANADA,,,
Omnify,Coaching,09-Feb-21,10.5,2,,4,Capterra,UNITED STATES,,,
Omnify,Fitness,09-Feb-21,23,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Membership Management,09-Feb-21,1,1,,10.5,Capterra,SINGAPORE,,,
Omnify,Membership Management,09-Feb-21,12,1,,11.25,GetApp,UNITED STATES,,,
Omnify,Membership Management,09-Feb-21,17,1,,10,Capterra,UNITED STATES,,,
Omnify,Membership Management,09-Feb-21,4,1,,10.25,GetApp,UNITED KINGDOM,,,
Omnify,Membership Management,09-Feb-21,9,2,,26,Capterra,UNITED KINGDOM,,,
Omnify,Membership Management,09-Feb-21,11,1,,2,GetApp,SINGAPORE,,,
Omnify,Parks and Recreation,09-Feb-21,2,1,,2,Capterra,AUSTRALIA,,,
Omnify,Reservations,09-Feb-21,1,2,,7.5,GetApp,SINGAPORE,,,
Omnify,Reservations,09-Feb-21,5,3,1,31.5,GetApp,UNITED STATES,1,,
Omnify,Reservations,09-Feb-21,13.5,2,,20.5,Capterra,UNITED STATES,,,
Omnify,Reservations,09-Feb-21,9,2,,8.5,GetApp,UNITED KINGDOM,,,
Omnify,Scheduling,09-Feb-21,1,4,1,22,Capterra,SINGAPORE,,,
Omnify,Scheduling,09-Feb-21,8.33,6,,40.5,Capterra,UNITED KINGDOM,,,
Omnify,Scheduling,09-Feb-21,10,2,1,19,Capterra,UNITED STATES,,,
Omnify,Class Registration,10-Feb-21,2,2,,18.5,Capterra,CANADA,,,
Omnify,Class Registration,10-Feb-21,17,1,,2,GetApp,UNITED STATES,,,
Omnify,Class Registration,10-Feb-21,7,1,,10.5,Capterra,UNITED STATES,,,
Omnify,Membership Management,10-Feb-21,31,1,,2,Capterra,AUSTRALIA,,,
Omnify,Membership Management,10-Feb-21,25,1,,13,Capterra,UNITED STATES,,,
Omnify,Membership Management,10-Feb-21,11,1,,12.75,GetApp,UNITED STATES,,,
Omnify,Reservations,10-Feb-21,5,2,,21,GetApp,UNITED STATES,,,
